"FileNumber","CommitteeType","Committee","CandidateName","ExpenditureCode","Name","Address","City","State","Zip","Occupation","OfficeSought","ExpenditureType","Description","Purpose","Amount","Expenditure_Date","Amended"
"4495","Candidate","BRODEN FOR STATE SENATE","JOHN EDWARD BRODEN","Operations","Compass Asset Management","8888 Keystone Crossing #1300","Indianapolis","IN","46240","","","Direct - Operations","","","50.0000","2016-07-19 00:00:00","0"
"4495","Candidate","BRODEN FOR STATE SENATE","JOHN EDWARD BRODEN","Operations","Compass Asset Management","8888 Keystone Crossing #1300","Indianapolis","IN","46240","","","Direct - Operations","","","100.0000","2016-07-19 00:00:00","0"
"4495","Candidate","BRODEN FOR STATE SENATE","JOHN EDWARD BRODEN","Unitemized","","","","","","","","Unitemized - Unitemized","","","941.4100","2016-12-01 00:00:00","0"
"4501","Candidate","Friends of Don Lehe","DONALD JOSEPH LEHE","Operations","Farmers State Bank","309 S Prairie St","Brookston","IN","47923","","","Direct - Operations","","","2.0000","2016-11-15 00:00:00","0"
"4501","Candidate","Friends of Don Lehe","DONALD JOSEPH LEHE","Operations","Farmers State Bank","309 S Prairie St","Brookston","IN","47923","","","Direct - Operations","","","2.0000","2016-12-15 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Advertising","Greg Reed","1115 Park Circle Court","Anderson","IN","46012","","","Direct - Advertising","","Signage Work","500.0000","2016-12-02 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Advertising","KMART","2828 N. BROADWAY","ANDERSON","IN","46012","","","Direct - Advertising","","Donation to Girls & Boys Club","203.2800","2016-10-18 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Advertising","Lowes","3335 S. Scatterfield Road","Anderson","IN","46013","","","Direct - Advertising","","Sign Posts","8.5200","2016-10-15 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Advertising","Office Depot","3632 S. Scatterfield Rd.","Anderson","IN","46013","","","Direct - Advertising","","Office Supplies","87.7200","2016-10-25 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Advertising","Pendleton Girls Golf","Pendleton High School","Pendleton","IN","46064","","","Direct - Advertising","","Advertising","100.0000","2016-11-08 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Advertising","UPSP","1505 Raible Avenue","Anderson","IN","46011","","","Direct - Advertising","","Postage","235.0000","2016-10-22 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Contributions","Citizens for Mara Candelaria Reardon","1336 Fran Lin Parkway","Munster","IN","46321","","State Representative","Direct - Contributions","","Contribution","500.0000","2016-10-30 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Fundraising","Matthew Ritchie","2306 N. 200 East","Anderson","IN","46012","","","Direct - Fundraising","","Contract Work","75.0000","2016-10-31 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Fundraising","Office Depot","3632 S. Scatterfield Rd.","Anderson","IN","46013","","","Direct - Fundraising","","Nametags, Supplies","54.9800","2016-10-20 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Fundraising","Ousley's Harvest Garden","115 S. Park Avenue","Alexandria","IN","46001","","","Direct - Fundraising","","Thank You Gift","124.1200","2016-11-10 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Fundraising","PayLess","1845 N. Scatterfield Rd.","Anderson","IN","46012","","","Direct - Fundraising","","Food","76.2700","2016-10-20 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Fundraising","Peck's Catering and Floral","2030 E. State Road 28","Alexandria","IN","46001","","","Direct - Fundraising","","Food","900.0000","2016-10-20 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Fundraising","PIP","1200 Meridian Street","Anderson","IN","46016","","","Direct - Fundraising","","Printing","51.3600","2016-10-31 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Fundraising","PIP","1200 Meridian Street","Anderson","IN","46016","","","Direct - Fundraising","","Printing","300.9400","2016-10-31 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","ACC","602 North Shore Blvd.","Anderson","IN","46011","","","Direct - Operations","","Volunteer Lunch","80.9400","2016-11-03 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","AT&T","208 S. Akard ","Dallas","TX","75202","","","Direct - Operations","","","351.2200","2016-11-28 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","Clint Kellams","1226 E 600 N","Alexandria","IN","46001","","","Direct - Operations","","Contract Work","300.0000","2016-11-20 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","French Lick Hotel","8670 W. State Road 56","French Lick","IN","47432","","","Direct - Operations","","Hotel ","224.8700","2016-11-01 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","GFS","2110 E. 53rd Street","Anderson","IN","46013","","","Direct - Operations","","Lunch Supplies","120.1900","2016-11-07 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","GFS","2110 E. 53rd Street","Anderson","IN","46013","","","Direct - Operations","","Supplies","54.6400","2016-11-04 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","Hobby Lobby","4350 S. Scatterfield Road","Anderson","IN","46013","","","Direct - Operations","","Framing","73.8300","2016-11-17 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","Kroger","5810 E. 71st Street","Indianapolis","IN","46220","","","Direct - Operations","","Food for Volunteer Dinner","208.6400","2016-11-08 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","Office Depot","3632 S. Scatterfield Rd.","Anderson","IN","46013","","","Direct - Operations","","","58.4200","2016-11-28 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","Panera Bread","4730 S. Scatterfield Road","Anderson","IN","46014","","","Direct - Operations","","Volunteer Lunch","19.0800","2016-10-18 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","PayLess","1845 N. Scatterfield Rd.","Anderson","IN","46012","","","Direct - Operations","","Supplies for Election Day","208.6400","2016-11-07 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","PayLess","1845 N. Scatterfield Rd.","Anderson","IN","46012","","","Direct - Operations","","Volunteer Supplies","23.2700","2016-10-19 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","Paypal","2211 N. First Street","San Jose","CA","95131","","","Direct - Operations","","Office Supplies","111.9500","2016-11-04 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","Paypal","2211 N. First Street","San Jose","CA","95131","","","Direct - Operations","","Office Supplies","122.5000","2016-11-04 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","Roosevelt Kennedy Club","18 W. 8th Street","Anderson","IN","46016","","","Direct - Operations","","Dinner Expense","180.0000","2016-10-22 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","Starbuck's","9001 E. 116th Street","Fishers","IN","46038","","","Direct - Operations","","Meeting Expense ","34.4500","2016-10-10 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","Subway","5508 S. Scatterfield Road","Anderson","IN","46013","","","Direct - Operations","","Volunteer Lunches","113.4000","2016-11-06 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","The Nile","723 E. 8th Street","Anderson","IN","46012","","","Direct - Operations","","Meeting Expense","33.2600","2016-10-17 00:00:00","0"
"4517","Candidate","Committee to Elect Terri Austin","TERRI JO AUSTIN","Operations","Walmart","2321 Charles Street","Anderson","IN","46013","","","Direct - Operations","","Sweatshirts","19.7800","2016-12-19 00:00:00","0"
"4549","Candidate","HERSHMAN FOR SENATE","BRANDT HERSHMAN","Advertising","Sandler-Innocenzi","705 Prince Street","Alexandria","IN","22314","","","Direct - Advertising","","ads","18669.0000","2016-10-18 00:00:00","0"
"4549","Candidate","HERSHMAN FOR SENATE","BRANDT HERSHMAN","Operations","American Airlines","PO Box 619616","Dallas ","TX","75261","","","Direct - Operations","","Airfare","743.1000","2016-12-22 00:00:00","0"
"4549","Candidate","HERSHMAN FOR SENATE","BRANDT HERSHMAN","Operations","Family Express","","Lafayette","IN","47905","","","Direct - Operations","","Gas","42.5700","2016-12-16 00:00:00","0"
"4549","Candidate","HERSHMAN FOR SENATE","BRANDT HERSHMAN","Operations","Uber","1455 Market St","San Francisco","CA","94103","","","Direct - Operations","","car service for NCSL","65.1900","2016-12-08 00:00:00","0"
"4573","Political Action","Indiana Assoc. of the I.A.T.S.E. Political Action Committee","","Missing","Gregg for Indiana","115 W. Washington St., suite 1165","Indianapolis","IN","46204","","","Direct - Missing","","","1000.0000","2016-12-01 00:00:00","0"
"4573","Political Action","Indiana Assoc. of the I.A.T.S.E. Political Action Committee","","Missing","Hickman for State Senator","136 E. Market St.","Indianapolis","IN","46204","","","Direct - Missing","","","500.0000","2016-12-01 00:00:00","0"
"4573","Political Action","Indiana Assoc. of the I.A.T.S.E. Political Action Committee","","Missing","Indiana Democratic Party","115 W. Washington St. Suite 1165","Indianapolis","IN","46204","","","Direct - Missing","","","750.0000","2016-12-01 00:00:00","0"
"4573","Political Action","Indiana Assoc. of the I.A.T.S.E. Political Action Committee","","Missing","Indiana House Democratic Caucus","115 W. Washington St., suite 1165","Indianapolis","IN","46204","","","Direct - Missing","","","250.0000","2016-09-26 00:00:00","0"
"4573","Political Action","Indiana Assoc. of the I.A.T.S.E. Political Action Committee","","Missing","Indiana Senate Democratic Caucus","115 W Washington St Suite 1165","Indianapolis","IN","46204","","","Direct - Missing","","","250.0000","2016-09-26 00:00:00","0"
"4573","Political Action","Indiana Assoc. of the I.A.T.S.E. Political Action Committee","","Missing","Marion County Democratic Party","155 E. Market St.","Indianapolis","IN","46204","","","Direct - Missing","","","750.0000","2016-12-01 00:00:00","0"
"4573","Political Action","Indiana Assoc. of the I.A.T.S.E. Political Action Committee","","Missing","Ritz for Indiana","115 W. Washington St., suite 1165","Indianapolis","IN","46204","","","Direct - Missing","","","500.0000","2016-12-01 00:00:00","0"
"4585","Political Action","INDIANA PROFESSIONAL FIRE FIGHTERS PAC","","Contributions","Eric Bassler Campaign Committee","c/o P.O. Box 2182 ","Indianapolis","IN","46206","","Senate","Direct - Contributions","","Contribution","500.0000","2016-11-21 00:00:00","0"
"4585","Political Action","INDIANA PROFESSIONAL FIRE FIGHTERS PAC","","Contributions","Friends of Bruce Borders","RR 1 Box 174 B","Jasonville","IN","47438","","Representativve","Direct - Contributions","","Contribution","500.0000","2016-10-17 00:00:00","0"
"4585","Political Action","INDIANA PROFESSIONAL FIRE FIGHTERS PAC","","Contributions","Friends of Connie Lawson","133 W. Market #196","Indianapolis","IN","46204","","Secretary of State","Direct - Contributions","","Contribution","500.0000","2016-12-15 00:00:00","0"
"4585","Political Action","INDIANA PROFESSIONAL FIRE FIGHTERS PAC","","Contributions","Friends of Jeff Ellington","680 W. That Rd","Bloomington","IN","46805","","Representative","Direct - Contributions","","Contribution","1000.0000","2016-12-09 00:00:00","0"
"4585","Political Action","INDIANA PROFESSIONAL FIRE FIGHTERS PAC","","Contributions","Greg Beumer for Representative","7160 S. Huntsville Rd","Modoc","IN","47358","","Representative","Direct - Contributions","","Contribution","500.0000","2016-10-19 00:00:00","0"
"4585","Political Action","INDIANA PROFESSIONAL FIRE FIGHTERS PAC","","Contributions","House Republican Campaign Committee","P.O. Box 44054","Indanapolis","IN","46244","","","Direct - Contributions","","Contribution","1500.0000","2016-12-09 00:00:00","0"
"4585","Political Action","INDIANA PROFESSIONAL FIRE FIGHTERS PAC","","Contributions","IN House Democratic Caucus","PO Box 1671","Indianapolis","IN","46206","","","Direct - Contributions","","Contribution","500.0000","2016-12-19 00:00:00","0"
"4585","Political Action","INDIANA PROFESSIONAL FIRE FIGHTERS PAC","","Contributions","Progressive Thoughts Matter","1449 N. Pennsylvania Street","Indianapolis","IN","46202","","","Direct - Contributions","","Contribution","1000.0000","2016-10-19 00:00:00","0"
"4585","Political Action","INDIANA PROFESSIONAL FIRE FIGHTERS PAC","","Contributions","Senate Majority Campaign Committee","PO Box 2182","Indianapolis","IN","46204","","","Direct - Contributions","","Contribution","5000.0000","2016-11-21 00:00:00","0"
"4632","Political Action","Greater Fort Wayne Business Political Action Committee","","Advertising","KPC Media","3306 Independence Drive","Fort Wayne","IN","46808","","","Direct - Advertising","","","1600.5000","2016-10-17 00:00:00","0"
"4632","Political Action","Greater Fort Wayne Business Political Action Committee","","Contributions","Citizens for Wolkins Committee","277 S 325 E","Warsaw","IN","46580","","Indiana House of Representatives - District 18","Direct - Contributions","","","500.0000","2016-10-17 00:00:00","0"
"4632","Political Action","Greater Fort Wayne Business Political Action Committee","","Contributions","Friends to Elect Palermo Galindo","2617 St Marys Ave","Fort Wayne","IN","46808","","Allen County Council","Direct - Contributions","","","500.0000","2016-10-15 00:00:00","0"
"4632","Political Action","Greater Fort Wayne Business Political Action Committee","","Contributions","Go With Mo 2016","2318 Webster St","Fort Wayne","IN","46807","","Allen County Council","Direct - Contributions","","","500.0000","2016-10-18 00:00:00","0"
"4632","Political Action","Greater Fort Wayne Business Political Action Committee","","Contributions","Peters for Allen County Commissioner","9934 Stowaway Cv","Fort Wayne","IN","46835","","Allen County Commissioner","Direct - Contributions","","","500.0000","2016-10-17 00:00:00","0"
"4632","Political Action","Greater Fort Wayne Business Political Action Committee","","Contributions","Roy Buskirk for Allen County Council","11015 Coverdale Rd","Fort Wayne","IN","46809","","Allen County Council","Direct - Contributions","","","500.0000","2016-10-15 00:00:00","0"
"4632","Political Action","Greater Fort Wayne Business Political Action Committee","","Missing","Citizens for Dave Heine","PO Box 2","New Haven","IN","46774","","Indiana House of Representatives - District 85","Direct - Missing","","","500.0000","2016-10-15 00:00:00","0"
"4632","Political Action","Greater Fort Wayne Business Political Action Committee","","Missing","Committee to Elect Dan Leonard","6274 N. Goshen Road","Huntington","IN","46750","","Indiana House of Representatives - District 50","Direct - Missing","","","500.0000","2016-10-15 00:00:00","0"
"4632","Political Action","Greater Fort Wayne Business Political Action Committee","","Missing","David Long for State Senate","7100 W. Jefferson Blvd.","Fort Wayne","IN","46863","","Indiana Senate - District 16","Direct - Missing","","","500.0000","2016-10-15 00:00:00","0"
"4632","Political Action","Greater Fort Wayne Business Political Action Committee","","Missing","Friends of Dave Ober","1886 E 500 N","Albion","IN","46701","","Indiana House of Representatives - District 82","Direct - Missing","","","500.0000","2016-10-15 00:00:00","0"
"4632","Political Action","Greater Fort Wayne Business Political Action Committee","","Missing","GiaQuinta for State Representative","3211 Old Mill Road","Fort Wayne","IN","46807","","Indiana House of Representatives - District 80","Direct - Missing","","","500.0000","2016-10-31 00:00:00","0"
"4632","Political Action","Greater Fort Wayne Business Political Action Committee","","Missing","Matt Lehman for State Representative","663 Lehman Street","Berne","IN","46711","","Indiana House of Representatives - District 79","Direct - Missing","","","500.0000","2016-10-15 00:00:00","0"
"4632","Political Action","Greater Fort Wayne Business Political Action Committee","","Missing","VoteCarbaugh.com","1118 Skyline Pass","Fort Wayne","IN","46825","","Indiana House of Representatives - District 81","Direct - Missing","","","500.0000","2016-10-15 00:00:00","0"
"4632","Political Action","Greater Fort Wayne Business Political Action Committee","","Unitemized","","","","","","","","Unitemized - Unitemized","","","50.0000","2016-11-06 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","Current Carmel","30 S. Rangeline Rd.","Carmel","IN","46032","","","Direct - Advertising","","Advertising ","2166.0200","2016-11-22 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","Current Carmel","30 S. Rangeline Rd.","Carmel","IN","46032","","","Direct - Advertising","","Advertising","4331.9800","2016-12-09 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","Discount Copies","2325 E. Conner St","Noblesville","IN","46060","","","Direct - Advertising","","Postcards ","-749.0000","2016-10-21 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","Discount Copies","2325 E. Conner St","Noblesville","IN","46060","","","Direct - Advertising","","Postcards ","749.0000","2016-10-21 00:00:00","1"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","Hamilton County Reporter","1720 S/ 10th Street ","Noblesville","IN","46060","","","Direct - Advertising","","Advertising ","1300.0000","2016-10-25 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","Harcourt Industries","7765 S. 175 W. P.O. Box 128","Milray","IN","46156","","","Direct - Advertising","","Signs","2383.4300","2016-11-07 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","Kroger","7272 Fishers Crossing Drive","Fishers","IN","46038","","","Direct - Advertising","","Food ","-75.6700","2016-10-31 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","Kroger","7272 Fishers Crossing Drive","Fishers","IN","46038","","","Direct - Advertising","","Food ","75.6700","2016-10-31 00:00:00","1"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","Kroger","7272 Fishers Crossing Drive","Fishers","IN","46038","","","Direct - Advertising","","Food for volunteers","30.4000","2016-11-03 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","Kroger - Fishers","116th & Allisonville Rd","Fishers","IN","46038","","","Direct - Advertising","","Food for volunteers","75.6700","2016-10-29 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","Kroger - Fishers","116th & Allisonville Rd","Fishers","IN","46038","","","Direct - Advertising","","Supplies/food","30.4000","2016-11-04 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","the Times","641 Westfield Road","Westfield ","IN","","","","Direct - Advertising","","","649.0000","2016-11-23 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","US Post Office","8500 E. 116th St.","Fishers","IN","46038","","","Direct - Advertising","","Absentee Ballot Chase","591.8900","2016-11-03 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","US Post Office","8500 E. 116th St.","Fishers","IN","46038","","","Direct - Advertising","","Mailing Postage ABC","143.0000","2016-10-21 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","US Post Office","8500 E. 116th St.","Fishers","IN","46038","","","Direct - Advertising","","Postage ","235.0000","2016-10-18 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","US Post Office","8500 E. 116th St.","Fishers","IN","46038","","","Direct - Advertising","","Postage Absentee Ballot Chase","177.1900","2016-11-02 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","US Post Office","8500 E. 116th St.","Fishers","IN","46038","","","Direct - Advertising","","Postage Bulk Mail ABC","91.0600","2016-10-27 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","US Post Office","8500 E. 116th St.","Fishers","IN","46038","","","Direct - Advertising","","Postage bulk mail ABC","130.5000","2016-10-25 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","US Post Office","8500 E. 116th St.","Fishers","IN","46038","","","Direct - Advertising","","Postage Mailing  ABC","87.0000","2016-10-20 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Advertising","US Post Office","8500 E. 116th St.","Fishers","IN","46038","","","Direct - Advertising","","postage- Mailing ABC","123.2500","2016-10-18 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Fundraising","Jonathan Byrd","","","IN","","","","Direct - Fundraising","","REception","2179.3700","2016-11-03 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Fundraising","Matteo's Ristorante","40 N. 9th Street","Noblesville","IN","46060","","","Direct - Fundraising","","Event BC","900.3400","2016-11-17 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Fundraising","Matteo's Ristorante","40 N. 9th Street","Noblesville","IN","46060","","","Direct - Fundraising","","Reception","347.0000","2016-11-07 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Fundraising","PETERSON'S","7690 E 96TH ST","FISHERS","IN","46038","","","Direct - Fundraising","","Breakfast Club","749.3900","2016-10-24 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Fundraising","Sisko Group","25 E. 40th Street","Indianapolis","IN","46205","","","Direct - Fundraising","","Grand Park event planning","1510.0000","2016-11-29 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Fundraising","Walmart","7325 Keystone Avenue","Indianapolis","IN","46240","","","Direct - Fundraising","","Items for Grand Park Event ","-18.7100","2016-10-26 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Fundraising","Walmart","7325 Keystone Avenue","Indianapolis","IN","46240","","","Direct - Fundraising","","Items for Grand Park Event ","18.7100","2016-10-26 00:00:00","1"
"4673","Regular Party","Hamilton County Republican Central Committee","","Missing","ADP Pay","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Missing","","Payroll ","1240.2500","2016-11-16 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Missing","FISHERS SEWER UTILITY","1 MUNICIPAL DRIVE","FISHERS","IN","46038","","","Direct - Missing","","Utilties","-31.0000","2016-12-06 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Missing","FISHERS SEWER UTILITY","1 MUNICIPAL DRIVE","FISHERS","IN","46038","","","Direct - Missing","","Utilties","31.0000","2016-12-06 00:00:00","1"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ACCIDENT FUND","P.O. BOX 77000","DETROIT","MI","48277-0125","","","Direct - Operations","","Other ","18.0000","2016-12-22 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Action Air","13284 Britton Park Road","Fishers","IN","46038","","","Direct - Operations","","","143.4000","2017-01-20 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Fees","","","IN","","","","Direct - Operations","","","44.7600","2016-11-25 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Fees","","","IN","","","","Direct - Operations","","","44.7600","2017-01-27 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Fees","","","IN","","","","Direct - Operations","","","44.7600","2017-02-10 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Fees","","","IN","","","","Direct - Operations","","","44.7600","2017-02-24 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Fees","","","IN","","","","Direct - Operations","","","83.5000","2017-01-25 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Fees","","","IN","","","","Direct - Operations","","Payroll ADP Fees","44.7600","2016-10-28 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Fees","","","IN","","","","Direct - Operations","","Payroll ADP Fees","44.7600","2016-12-09 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Fees","","","IN","","","","Direct - Operations","","Payroll ADP Fees","44.7600","2016-12-23 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Fees","","","IN","","","","Direct - Operations","","Payroll taxes","44.7600","2016-11-14 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Pay","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","","657.4500","2017-02-16 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Pay","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","","1242.1100","2017-01-13 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Pay","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","","1242.1100","2017-02-01 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Pay","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","Payroll","1240.2500","2016-10-18 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Pay","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","Payroll ","1240.2500","2016-11-01 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Pay","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","Payroll","1240.2500","2016-12-02 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Pay","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","Payroll ","1240.2500","2016-12-16 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Pay","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","Payroll taxes","-391.0800","2016-11-01 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Pay","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","Payroll taxes","391.0800","2016-11-01 00:00:00","1"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Tax","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","","158.1800","2017-02-17 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Tax","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","","389.1400","2017-02-01 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Tax","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","","389.2200","2017-01-17 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Tax","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","Payroll tax","376.5500","2016-12-16 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Tax","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","Payroll tax","382.0800","2016-12-02 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Tax","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","Payroll Tax","391.0800","2016-10-18 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Tax","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","Payroll Tax","391.0800","2016-11-01 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","ADP Tax","1851 N. Resler Dr. ","El Paso","TX","79912","","","Direct - Operations","","Payroll taxes","391.0800","2016-11-16 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","Aqua Systems","","Fishers","IN","","","","Direct - Operations","","","31.9000","2017-01-27 00:00:00","0"
"4673","Regular Party","Hamilton County Republican Central Committee","","Operations","AT&T Local/Long Distace","PO Box 8100","Aurora","IN","60507","","","Direct - Operations","","Monthly utility long distance ","149.0000","2016-11-07 00:00:00","0"
